Seconds,R_Time,SealID,Recording_ID,ID,Sleep_Code,Simple_Sleep_Code,Resp_Code,Water_Code,DN,pitch,roll,heading,x,y,z,geoX,geoY,Depth,speed,Lat,Long,Stroke_Rate,Heart_Rate,L_EEG_Delta,R_EEG_Delta,HR_VLF_Power
168710,2021-04-22 16:54:00,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7042,0.903324123,-0.187138301,1.69603898,43653.81668,-69092.24058,-0.039676693,45273.19546,-114593.9294,0.039676693,1.127324708,36.14147369,-121.9017861,31.61337,99.64102,330809.2,195851.1,0.08256526
168711,2021-04-22 16:54:01,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7042,0.914015112,-0.12246116,1.800451912,43654.51814,-69092.38617,-0.164581918,45273.56933,-114594.0323,0.164581918,1.128767364,36.14147017,-121.9017823,31.69443,94.70938,294334,2629742,0.08256526
168712,2021-04-22 16:54:02,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7042,0.870660469,-0.142677445,1.820634459,43655.23058,-69092.60903,-0.054724305,45273.95416,-114594.2124,0.054724305,1.130773214,36.14146617,-121.9017791,45.42241,108.2479,196942,7506292,0.08256526
168713,2021-04-22 16:54:03,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7042,0.800701806,-0.033700957,1.757152106,43655.954,-69092.74026,-0.132650416,45274.34999,-114594.301,0.132650416,1.13315437,36.14146273,-121.9017747,74.60399,61.11452,39010.6,349718.6,0.08256526
168714,2021-04-22 16:54:04,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7042,0.884858222,0.05989618,1.755485545,43656.70704,-69092.89589,-0.159120441,45274.77543,-114594.4139,0.159120441,1.135920156,36.14145898,-121.9017697,31.67046,59.72692,496353.9,1111501,0.08256526
168715,2021-04-22 16:54:05,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7042,0.843293092,-0.132003703,1.552234615,43657.44648,-69092.94651,-0.064828356,45275.18727,-114594.4218,0.064828356,1.139177752,36.141456,-121.9017644,35.74555,79.31178,322760.3,4334280,1.886312
168716,2021-04-22 16:54:06,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7042,0.729225032,-0.056359833,1.581946018,43658.26668,-69092.96023,-0.014146949,45275.67988,-114594.3927,0.014146949,1.143152019,36.14145323,-121.901758,43.89574,98.91635,48786.36,868695.5,1.886312
168717,2021-04-22 16:54:07,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7042,0.785204465,-0.159663667,1.635432832,43659.08247,-69092.99736,-0.049710142,45276.16807,-114594.3872,0.049710142,1.147226515,36.14145032,-121.9017517,42.98471,49.67194,10964.11,161398.3,1.886312
168718,2021-04-22 16:54:08,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7043,0.86776534,-0.204724074,1.777924432,43659.84321,-69093.10609,-0.082883577,45276.60122,-114594.4532,0.082883577,1.150987561,36.14144689,-121.9017471,46.58921,24.56561,38939.71,1036118,1.886312
168719,2021-04-22 16:54:09,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7043,0.793630233,-0.086118229,1.920761859,43660.58656,-69093.35184,-0.042826574,45277.01698,-114594.6562,0.042826574,1.154936735,36.14144264,-121.9017437,55.21812,55.50743,52316.57,535046.1,1.886312
168720,2021-04-22 16:54:10,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7043,0.754360785,-0.227359452,1.81566819,43661.37929,-69093.61145,-0.039919476,45277.48211,-114594.8731,0.039919476,1.158964628,36.14143828,-121.9017397,70.32922,98.07298,85603.14,35794.83,1.886312
168721,2021-04-22 16:54:11,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7043,0.770022731,-0.113760983,1.858987346,43662.17878,-69093.79268,-0.067052795,45277.954,-114595.0116,0.067052795,1.163118096,36.14143436,-121.9017352,93.31366,60.58457,207307,2912893,1.886312
168722,2021-04-22 16:54:12,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7043,0.844208073,-0.181601616,1.616005693,43662.9772,-69093.92696,-0.055251573,45278.42482,-114595.1031,0.055251573,1.167426176,36.14143068,-121.9017303,52.80595,98.11926,465514.8,3597852,1.886312
168723,2021-04-22 16:54:13,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7043,0.603254592,-0.144928657,1.817414273,43663.86045,-69094.12908,0.08611514,45278.98048,-114595.2625,-0.08611514,1.172017763,36.14142655,-121.9017252,37.88528,91.03857,722013.5,1896232,3.040662
168724,2021-04-22 16:54:14,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7043,0.530532125,-0.201125925,1.751877868,43664.79743,-69094.31785,0.012328633,45279.58987,-114595.4086,-0.012328633,1.176583068,36.14142247,-121.9017191,40.99774,30.49748,2139674,1486126,3.040662
168725,2021-04-22 16:54:15,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7043,0.507377254,-0.182113702,1.697487625,43665.80001,-69094.46165,0.055066206,45280.26485,-114595.5096,-0.055066206,1.181098682,36.14141861,-121.9017121,41.85947,86.72212,103565.4,796381.7,3.040662
168726,2021-04-22 16:54:16,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.494666036,-0.308465431,1.796535624,43666.81844,-69094.6187,0.07939886,45280.95568,-114595.624,-0.07939886,1.185487046,36.14141477,-121.9017054,48.171,90.44536,2920946,1384353,3.040662
168727,2021-04-22 16:54:17,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.363011276,-0.27883674,1.781680826,43667.87612,-69094.84337,0.085528624,45281.68577,-114595.8059,-0.085528624,1.189746359,36.14141055,-121.9016989,49.36958,24.35933,1023668,5003268,3.040662
168728,2021-04-22 16:54:18,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.445560453,-0.200837186,1.91527133,43668.91009,-69095.14853,0.074169485,45282.39213,-114596.0684,-0.074169485,1.193634782,36.14140573,-121.9016929,33.41443,57.07365,470222.2,1207564,3.040662
168729,2021-04-22 16:54:19,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.39912706,-0.170961779,1.893400307,43669.94984,-69095.49244,0.124731352,45283.10429,-114596.3695,-0.124731352,1.196952613,36.14140057,-121.9016869,34.40018,95.33771,3465241,2667392,3.040662
168730,2021-04-22 16:54:20,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.461169714,-0.174153069,1.922417314,43670.97574,-69095.82295,0.063924266,45283.80259,-114596.6573,-0.063924266,1.199877107,36.14139549,-121.9016809,36.37167,88.7683,2104500,2807768,3.040662
168731,2021-04-22 16:54:21,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.430459391,-0.059113465,1.901953912,43671.98975,-69096.21341,0.053898151,45284.48901,-114597.0051,-0.053898151,1.202248487,36.14139004,-121.9016755,31.74859,102.961,599544.5,939874.9,0.01369235
168732,2021-04-22 16:54:22,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.518238606,-0.152895217,1.908889044,43673.00165,-69096.55748,0.053471386,45285.17332,-114597.3064,-0.053471386,1.203921741,36.14138488,-121.9016698,22.50243,96.83239,668824.7,5819552,0.01369235
168733,2021-04-22 16:54:23,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.529052807,-0.072973874,1.78954375,43674.01773,-69096.84966,0.064534581,45285.8618,-114597.5559,-0.064534581,1.205064177,36.14137999,-121.9016638,29.8222,104.6283,999660,6678278,0.01369235
168734,2021-04-22 16:54:24,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7044,0.572019497,-0.11654033,1.879131816,43675.01222,-69097.1158,0.003861933,45286.5287,-114597.7793,-0.003861933,1.205605444,36.14137526,-121.9016577,44.46172,30.55817,1701689,984590.1,0.01369235
168735,2021-04-22 16:54:25,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.693474414,-0.070679777,1.929978181,43675.92981,-69097.42667,-0.051406359,45287.11868,-114598.0474,0.051406359,1.205500359,36.14137024,-121.9016527,42.04477,33.98829,149513.4,133792.3,0.01369235
168736,2021-04-22 16:54:26,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.611476023,-0.0716535,1.828259313,43676.83802,-69097.75517,0.00036639,45287.6993,-114598.3332,-0.00036639,1.205176438,36.14136516,-121.9016479,35.86537,40.84851,42280.24,37156.71,0.01369235
168737,2021-04-22 16:54:27,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.766905501,-0.070091307,1.784664381,43677.73191,-69097.9884,-0.054433445,45288.26559,-114598.5237,0.054433445,1.204948066,36.14136056,-121.9016423,33.17439,90.02925,24645.76,89656.07,0.01369235
168738,2021-04-22 16:54:28,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.756194838,-0.103715969,1.714657722,43678.59845,-69098.16519,-0.089663275,45288.80454,-114598.6578,0.089663275,1.204493031,36.14135639,-121.9016369,36.76627,120.7697,17674.65,62745.11,0.01369235
168739,2021-04-22 16:54:29,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.683021239,-0.042308632,1.598591634,43679.51321,-69098.27884,-0.027133074,45289.3917,-114598.7287,0.027133074,1.203786438,36.14135259,-121.9016303,43.95005,102.4194,685981.3,2086236,14.04877
168740,2021-04-22 16:54:30,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.54741017,-0.218723831,1.578119608,43680.45987,-69098.24048,0.066865829,45290.01077,-114598.6476,-0.066865829,1.202843665,36.14134994,-121.9016224,79.69975,62.66913,1042523,2509635,14.04877
168741,2021-04-22 16:54:31,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.700233227,-0.206937981,1.608597724,43681.41356,-69098.22018,-0.017234014,45290.63686,-114598.5846,0.017234014,1.202094535,36.14134715,-121.901615,70.68268,61.55943,138796.2,3684634,14.04877
168742,2021-04-22 16:54:32,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.720736011,-0.169769906,1.466971686,43682.34468,-69098.2126,0.014988249,45291.24038,-114598.5343,-0.014988249,1.201582277,36.14134427,-121.9016079,48.00839,98.25493,2310815,3686614,14.04877
168743,2021-04-22 16:54:33,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7045,0.736355075,-0.090793034,1.553947189,43683.23708,-69098.15741,-0.04067052,45291.80519,-114598.4363,0.04067052,1.200722765,36.14134175,-121.9016007,30.55529,104.2116,392795.5,4258168,14.04877
168744,2021-04-22 16:54:34,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7046,0.740309625,-0.198165084,1.542249033,43684.11171,-69098.12261,-0.066858306,45292.35222,-114598.3588,0.066858306,1.199858756,36.14133903,-121.9015937,37.69946,84.52332,645051,1850754,14.04877
168745,2021-04-22 16:54:35,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7046,0.644142598,-0.005844634,1.637589519,43685.03162,-69098.15549,0.004143121,45292.94453,-114598.349,-0.004143121,1.199094861,36.14133588,-121.9015866,42.55606,81.48449,2264588,82566.01,14.04877
168746,2021-04-22 16:54:36,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7046,0.829857538,0.018677003,1.519461122,43685.92531,-69098.17633,-0.071929891,45293.51063,-114598.3271,0.071929891,1.198541658,36.1413328,-121.9015792,23.69255,122.5708,103439.3,891587.9,14.04877
168747,2021-04-22 16:54:37,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7046,0.605149425,-0.20006671,1.614135812,43686.84303,-69098.15847,0.027855818,45294.10075,-114598.2665,-0.027855818,1.198005335,36.14132997,-121.901572,23.69255,108.9605,103439.3,891587.9,14.04877
168748,2021-04-22 16:54:38,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7046,0.653683617,-0.113934955,1.712433642,43687.78791,-69098.2337,-0.037110968,45294.71804,-114598.299,0.037110968,1.197389585,36.14132654,-121.901565,27.28204,83.1981,12450.23,1826664,0.1060991
168749,2021-04-22 16:54:39,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7046,0.736285183,-0.164181657,1.532889129,43688.73081,-69098.33347,0.035891358,45295.33334,-114598.3561,-0.035891358,1.197017589,36.14132284,-121.9015583,37.26551,123.8178,70990.14,146568.9,0.1060991
168750,2021-04-22 16:54:40,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7046,0.628521946,0.017592891,1.524526493,43689.65046,-69098.27626,-0.010931473,45295.9254,-114598.2561,0.010931473,1.196940003,36.1413204,-121.9015504,42.87449,98.46523,750749.2,4127836,0.1060991
168751,2021-04-22 16:54:41,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7046,0.598158446,0.140146103,1.554542092,43690.65049,-69098.26489,0.055229372,45296.59784,-114598.202,-0.055229372,1.197380487,36.14131764,-121.9015415,38.45045,122.4373,173974.9,4007796,0.1060991
168752,2021-04-22 16:54:42,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.515832282,-0.001586382,1.767175242,43691.6571,-69098.34873,0.011782695,45297.27685,-114598.2431,-0.011782695,1.198350474,36.14131415,-121.9015333,29.60237,123.218,99317.47,299458.8,0.1060991
168753,2021-04-22 16:54:43,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.51294208,0.044773651,1.623720731,43692.69042,-69098.4517,-0.02195679,45297.98257,-114598.3034,0.02195679,1.199681789,36.14131045,-121.9015251,29.23674,123.8595,3379265,2197763,0.1060991
168754,2021-04-22 16:54:44,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.586000967,0.007095018,1.522216413,43693.70951,-69098.42742,0.06043226,45298.67406,-114598.2364,-0.06043226,1.201211343,36.14130774,-121.9015162,28.50547,124.8436,2468859,820374.7,0.1060991
168755,2021-04-22 16:54:45,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.645347485,-0.091961237,1.554925885,43694.69337,-69098.40382,-0.010238035,45299.33033,-114598.1701,0.010238035,1.202943881,36.14130498,-121.9015078,34.56336,101.2123,32663.77,2014135,0.1060991
168756,2021-04-22 16:54:46,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.593248835,-0.137214417,1.553615391,43695.6925,-69098.42363,0.073429629,45300.00186,-114598.1471,-0.073429629,1.2051445,36.14130185,-121.9015,40.24289,61.88233,16786.11,549388,0.1529036
168757,2021-04-22 16:54:47,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.53811608,-0.183284237,1.773608496,43696.68631,-69098.51586,0.013821139,45300.66808,-114598.1966,-0.013821139,1.207655121,36.14129827,-121.9014927,27.37038,62.18448,349466.7,708665.6,0.1529036
168758,2021-04-22 16:54:48,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.493666865,-0.224027853,1.680105784,43697.73024,-69098.73502,0.050291472,45301.38441,-114598.3731,-0.050291472,1.210578809,36.14129384,-121.901486,29.8242,100.0104,1277063,1121677,0.1529036
168759,2021-04-22 16:54:49,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.41602034,-0.169886964,1.777798933,43698.7857,-69098.92933,0.044727068,45302.11227,-114598.5247,-0.044727068,1.213891119,36.14128961,-121.901479,34.73183,96.58618,1118700,28999.35,0.1529036
168760,2021-04-22 16:54:50,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7047,0.585030636,-0.076655642,1.707557838,43699.82192,-69099.08749,0.00794094,45302.8209,-114598.6401,-0.00794094,1.217656397,36.14128551,-121.9014716,39.11833,69.4679,9046.162,91207.08,0.1529036
168761,2021-04-22 16:54:51,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7048,0.581331568,-0.217142214,1.684640305,43700.8363,-69099.20495,0.000369171,45303.50768,-114598.7148,-0.000369171,1.221993955,36.14128174,-121.9014645,39.83052,110.8737,5744.3,281151.5,0.1529036
168762,2021-04-22 16:54:52,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7048,0.621887122,-0.191236397,1.63028756,43701.85661,-69099.27768,0.036128275,45304.2004,-114598.7448,-0.036128275,1.226700361,36.14127824,-121.9014572,23.70888,82.90086,14782.53,1595295,0.1529036
168763,2021-04-22 16:54:53,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7048,0.595536989,-0.262220726,1.71049682,43702.84467,-69099.40424,0.051658697,45304.86086,-114598.8287,-0.051658697,1.231726128,36.14127446,-121.9014506,23.70888,124.3456,27817.33,1546396,0.1529036
168764,2021-04-22 16:54:54,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7048,0.780169087,-0.184149552,1.540612239,43703.81733,-69099.46781,-0.049671461,45305.50592,-114598.8495,0.049671461,1.237078589,36.14127104,-121.9014439,26.3251,103.9623,33113.11,1326637,33.12151
168765,2021-04-22 16:54:55,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7048,0.554932935,0.059058882,2.034633437,43704.763,-69099.6925,0.007351278,45306.12399,-114599.0315,-0.007351278,1.242699781,36.1412666,-121.9014383,31.55753,75.1999,39805.69,427907.2,33.12151
168766,2021-04-22 16:54:56,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7048,0.626608734,0.042142779,1.98665886,43705.70349,-69100.10321,-0.019402342,45306.7369,-114599.3995,0.019402342,1.248522338,36.1412611,-121.9014338,33.42317,126.7067,24277.91,696204.8,33.12151
168767,2021-04-22 16:54:57,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Eupnea,OPEN OCEAN,738268.7048,0.566905715,-0.149422919,1.844399557,43706.68288,-69100.496,-0.017511949,45307.38869,-114599.7495,0.017511949,1.255005949,36.14125558,-121.9014288,41.24164,124.488,46215.59,90294.23,33.12151
168768,2021-04-22 16:54:58,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,transition to Apnea,OPEN OCEAN,738268.7048,0.33971507,0.086471225,1.885419297,43707.76401,-69100.87946,-0.226324993,45308.14222,-114600.0903,0.226324993,1.262207129,36.14125007,-121.9014225,49.41601,97.43698,50381.59,48940.48,33.12151
168769,2021-04-22 16:54:59,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,transition to Apnea,OPEN OCEAN,738268.7048,0.041794193,0.226847109,1.461158811,43708.97872,-69101.02621,-0.103357645,45309.02934,-114600.1943,0.103357645,1.269701081,36.14124622,-121.9014133,65.87481,53.54125,114564.9,492465.9,33.12151
168770,2021-04-22 16:55:00,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,transition to Apnea,OPEN OCEAN,738268.7049,0.003592062,0.188862347,1.318382069,43710.21269,-69100.72606,-0.199129178,45309.93571,-114599.8514,0.199129178,1.277500806,36.14124579,-121.9014017,68.15053,45.46102,49157.89,4942051,33.12151
168771,2021-04-22 16:55:01,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,transition to Apnea,OPEN OCEAN,738268.7049,-0.216504083,0.165934483,1.193235943,43711.42153,-69100.33956,-0.174978806,45310.81695,-114599.4222,0.174978806,1.285601803,36.14124596,-121.9013903,45.2703,48.96794,206321.8,1745478,33.12151
168772,2021-04-22 16:55:02,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,transition to Apnea,OPEN OCEAN,738268.7049,-0.321413216,0.286296014,1.19121977,43712.60217,-69099.95929,-0.300684328,45311.67,-114598.9992,0.300684328,1.293580563,36.14124595,-121.9013793,33.3065,47.83659,33760.87,1756437,13.37852
168773,2021-04-22 16:55:03,test33_HypoactiveHeidi,XLOC_2yr-juvenile,XLOC,Active Waking,Active Waking,Apnea,OPEN OCEAN,738268.7049,-0.570236235,0.201541167,1.265424646,43713.66304,-69099.51337,-0.469117539,45312.40327,-114598.5106,0.469117539,1.30102692,36.14124643,-121.9013692,35.22924,46.15509,246362.2,6161617,13.37852
